# time_s east_m north_m up_m qx qy qz qw
5099.53 -260.993 -105.097 2.17323 0.205883 0.728043 0.511045 -0.40792
5099.73 -261.466 -105.071 2.17125 -0.19432 -0.320942 -0.0959517 0.92197
5099.93 -261.937 -105.039 2.17027 0.168546 -0.603035 0.145375 0.766033
5100.13 -262.407 -105.004 2.16728 0.83798 -0.0513933 0.472675 0.267817
5100.33 -262.873 -104.964 2.1683 0.410216 0.564818 0.713988 -0.0540793
5100.53 -263.342 -104.918 2.16332 0.0519826 0.906994 0.180369 -0.376997
5100.73 -263.805 -104.869 2.15734 0.483102 -0.29503 0.00675472 0.824333
5100.93 -264.268 -104.816 2.15336 0.284409 0.622255 0.170658 0.709074
5101.13 -264.729 -104.755 2.14738 0.120949 0.387555 0.627245 0.664632
5101.33 -265.186 -104.688 2.14539 -0.220757 -0.496097 -0.127221 0.830042
5101.53 -265.642 -104.616 2.14041 0.428192 0.627383 -0.270749 0.591387
5101.73 -266.095 -104.54 2.13743 0.614776 0.613701 0.0427014 0.493557
5101.93 -266.544 -104.46 2.13445 0.372295 0.786246 0.403575 -0.283444
5102.13 -266.987 -104.374 2.13546 -0.00758237 0.895177 -0.401424 -0.193547
5102.33 -267.43 -104.284 2.13348 0.619115 -0.369835 0.426505 0.545905
5102.53 -267.872 -104.183 2.1355 0.864569 0.37323 0.210851 -0.262225
5102.73 -268.314 -104.082 2.13352 0.712611 0.592565 -0.0274606 -0.374564
5102.93 -268.751 -103.976 2.12953 0.222333 -0.263383 -0.121032 0.930886
5103.13 -269.187 -103.864 2.12855 -0.0949747 0.3742 -0.356119 0.85096
5103.33 -269.62 -103.748 2.12857 -0.546689 0.412976 -0.468859 0.557452
5103.53 -270.047 -103.628 2.12858 -0.00862129 0.485478 -0.0199161 0.873979
5103.73 -270.474 -103.506 2.1236 0.34066 0.744825 -0.54547 0.177899
5103.93 -270.897 -103.375 2.11961 0.0718211 0.375671 -0.693817 0.61019
5104.13 -271.318 -103.241 2.11463 -0.620646 0.690338 -0.133278 -0.347088
5104.33 -271.74 -103.105 2.11065 0.888506 -0.38226 0.135086 -0.214912
5104.53 -272.161 -102.964 2.10166 0.744163 -0.599316 -0.271792 -0.114765
5104.73 -272.575 -102.823 2.09568 -0.360086 0.48616 0.235667 0.760557
5104.93 -272.982 -102.679 2.08869 -0.406338 -0.443755 -0.129482 0.788166
5105.13 -273.385 -102.524 2.08871 0.84335 0.165144 -0.398092 -0.320955
5105.33 -273.789 -102.364 2.08372 -0.101312 0.918717 -0.0625122 0.376546
5105.53 -274.196 -102.206 2.08474 -0.39327 0.610148 0.655228 0.209129
5105.73 -274.604 -102.035 2.08475 0.241825 -0.12947 0.88369 -0.379276
5105.93 -275.009 -101.867 2.08477 0.689988 0.0537264 0.715827 0.092849
5106.13 -275.415 -101.685 2.07778 0.775516 0.029483 0.512236 0.367859
5106.33 -275.824 -101.499 2.0758 0.359678 0.750932 -0.553118 0.0281474
5106.53 -276.229 -101.31 2.07081 0.627603 0.299415 -0.441145 0.567324
5106.73 -276.628 -101.118 2.06682 0.194265 -0.616044 0.712219 0.274763
5106.93 -277.019 -100.926 2.05884 -0.206995 -0.489465 0.730658 -0.428622
5107.13 -277.394 -100.733 2.05185 -0.570553 0.671872 -0.109362 -0.459453
5107.33 -277.754 -100.544 2.04586 0.605228 -0.514872 -0.46303 0.392694
5107.53 -278.1 -100.356 2.04288 0.401192 0.196885 -0.47709 0.756747
5107.73 -278.428 -100.176 2.03189 0.534938 -0.218561 -0.507515 0.639141
5107.93 -278.742 -100.003 2.0249 -0.192781 0.0038507 -0.184083 0.963812
5108.13 -279.042 -99.8335 2.01291 0.260971 0.4911 -0.136992 0.819725
5108.33 -279.328 -99.6684 2.00592 0.814352 0.253287 -0.0814268 0.515797
5108.53 -279.596 -99.5079 1.99893 0.611085 0.69929 0.370721 0.0116002
5108.73 -279.849 -99.3563 1.98794 0.108525 0.924269 0.219368 0.292963
5108.93 -280.088 -99.2097 1.98195 -0.125995 0.85978 0.0953509 0.485604
5109.13 -280.317 -99.0686 1.97495 0.378987 0.890118 0.0301595 0.251297
5109.33 -280.539 -98.9314 1.97096 0.509881 0.715052 0.4303 -0.208719
5109.53 -280.76 -98.7925 1.95497 -0.0323363 0.465158 0.835763 -0.28997
5109.73 -280.979 -98.6522 1.94698 -0.466183 0.553156 0.490881 0.485518
5109.93 -281.2 -98.5089 1.93698 0.0192942 -0.394351 0.159078 0.904881
5110.13 -281.42 -98.3631 1.93099 -0.420431 -0.362449 -0.33548 0.761132
5110.33 -281.643 -98.215 1.921 0.0730115 0.853337 0.514275 -0.0448047
5110.53 -281.861 -98.0652 1.91101 -0.363984 -0.497048 0.787109 -0.0303052
5110.73 -282.073 -97.9216 1.90201 -0.186677 -0.355989 -0.684914 0.607714
5110.93 -282.276 -97.7788 1.89302 0.599306 0.657309 0.294101 -0.349688
5111.13 -282.475 -97.6386 1.88603 0.139609 -0.0765225 -0.806012 0.570086
5111.33 -282.663 -97.5066 1.87503 0.646402 -0.124581 -0.644213 0.389402
5111.53 -282.842 -97.3747 1.86404 0.483726 0.737249 0.0415425 0.469838
5111.73 -283.013 -97.2506 1.85505 0.0760294 0.678351 0.724174 -0.0981336
5111.93 -283.173 -97.1326 1.84905 -0.0286531 -0.431658 0.851281 -0.296935
5112.13 -283.326 -97.016 1.84406 -0.525038 0.0403164 -0.669125 0.524387
5112.33 -283.472 -96.9073 1.83606 0.0268685 0.371834 0.905912 -0.200851
5112.53 -283.607 -96.8044 1.83007 0.327415 0.808963 -0.0737642 -0.482635
5112.73 -283.74 -96.7017 1.82307 -0.267009 -0.467777 0.686246 0.488833
5112.93 -283.869 -96.6029 1.81807 -0.240485 0.938718 -0.167159 0.181749
5113.13 -283.997 -96.501 1.81308 -0.359171 0.0580752 0.894201 0.260821
5113.33 -284.126 -96.4018 1.80708 0.280151 0.784068 -0.484075 0.269117
5113.53 -284.254 -96.3001 1.80409 0.623337 -0.366618 -0.0324286 0.689921
5113.73 -284.387 -96.1936 1.80109 0.498628 0.801743 0.160042 -0.288036
5113.93 -284.526 -96.0837 1.7951 0.107089 0.905545 0.370914 0.175906
5114.13 -284.669 -95.9694 1.7881 0.124728 0.853872 0.505295 -0.00468843
5114.33 -284.814 -95.8534 1.78211 0.763379 -0.424539 -0.457709 -0.165897
5114.53 -284.959 -95.7358 1.77511 -0.0651947 -0.290045 0.941557 -0.158412
5114.73 -285.106 -95.6162 1.77111 -0.453031 -0.28596 0.361401 0.763138
5114.93 -285.253 -95.4968 1.76412 0.975667 -0.198427 -0.0429951 0.0827721
5115.13 -285.398 -95.3741 1.75812 0.704877 0.306531 -0.0808354 0.634549
5115.33 -285.545 -95.2514 1.75113 0.0215309 -0.431168 0.431979 0.791849
5115.53 -285.694 -95.1238 1.74613 -0.334317 0.238563 -0.642682 0.646746
5115.73 -285.846 -94.9984 1.73714 0.248119 0.945105 -0.17063 -0.126884
5115.93 -285.994 -94.8687 1.73014 -0.300356 0.0141257 -0.709286 0.637574
5116.13 -286.146 -94.7409 1.72515 0.206589 0.863541 -0.292501 -0.355051
5116.33 -286.295 -94.6102 1.72014 -0.184522 -0.502065 0.538978 0.650681
5116.53 -286.442 -94.4816 1.71118 0.602507 -0.131745 -0.360669 0.699676
5116.73 -286.565 -94.3593 1.71069 0.146286 -0.37325 0.826997 0.394159
5116.93 -286.738 -94.2305 1.71623 -0.109208 0.156289 0.760944 0.620171
5117.13 -286.883 -94.1043 1.70504 -0.568035 0.428064 0.148277 0.687104
5117.33 -287.032 -93.9761 1.6992 -0.189457 0.501235 -0.36376 0.761937
5117.53 -287.182 -93.8458 1.68718 0.389807 0.601451 0.594403 -0.364681
5117.73 -287.333 -93.7143 1.67919 -0.000387377 -0.40774 -0.307357 0.859814
5117.93 -287.482 -93.5813 1.66919 -0.327933 -0.296473 -0.457188 0.771715
5118.13 -287.63 -93.4524 1.6622 -0.241104 0.402691 0.165896 0.867287
5118.33 -287.779 -93.3227 1.6532 -0.0357302 0.673386 0.738007 -0.0249069
5118.53 -287.926 -93.1931 1.64421 0.684908 0.641395 0.188344 -0.289897
5118.73 -288.073 -93.0638 1.63821 -0.0925995 0.694677 -0.673422 -0.235271
5118.93 -288.221 -92.9331 1.63522 0.705726 -0.457844 0.31484 -0.439552
5119.13 -288.369 -92.8057 1.62822 -0.0920795 0.952961 0.161971 0.239066
5119.33 -288.515 -92.6703 1.62223 -0.112591 0.933499 0.176676 -0.291013
5119.53 -288.667 -92.5376 1.61723 0.751542 -0.539395 0.338157 0.172882
5119.73 -288.817 -92.4041 1.60924 0.550212 -0.152909 -0.29802 0.764899
5119.93 -288.968 -92.2674 1.60024 -0.593511 0.713297 0.234215 -0.289993
5120.13 -289.119 -92.1309 1.59124 0.941575 0.057373 -0.295528 0.151027
5120.33 -289.271 -91.9957 1.58325 -0.136181 0.380991 0.724202 0.558419
5120.53 -289.426 -91.8543 1.56825 0.376341 0.785175 0.132882 -0.473508
5120.73 -289.588 -91.7116 1.55926 -0.140599 0.0437146 0.943045 0.298308
5120.93 -289.752 -91.5635 1.54727 -0.270684 0.687199 -0.6039 -0.299654
5121.13 -289.918 -91.4152 1.53827 0.383942 -0.396684 0.158351 0.81863
5121.33 -290.091 -91.257 1.52628 0.902359 0.164852 0.359656 0.170937
5121.53 -290.267 -91.0937 1.52528 -0.298391 0.585023 -0.529446 0.537027
5121.73 -290.446 -90.9283 1.51629 0.732014 -0.178509 -0.484953 0.443971
5121.93 -290.632 -90.7559 1.50329 0.495179 0.815105 -0.269455 -0.133402
5122.13 -290.827 -90.5841 1.4933 0.712202 0.626172 0.250158 0.195187
5122.33 -291.022 -90.4073 1.48531 0.0997927 0.885432 -0.240151 0.385201
5122.53 -291.22 -90.2269 1.47731 0.872308 -0.352304 -0.226136 -0.252631
5122.73 -291.426 -90.036 1.46532 -0.655876 -0.116443 -0.0626255 0.7432
5122.93 -291.643 -89.8386 1.45433 0.0555429 0.0194442 -0.488742 0.870441
5123.13 -291.858 -89.6403 1.44133 -0.331883 0.022918 -0.402694 0.85274
5123.33 -292.082 -89.4342 1.43134 0.79741 0.529599 -0.278603 -0.077731
5123.53 -292.309 -89.2248 1.42635 -0.444183 -0.477824 0.706954 0.273133
5123.73 -292.539 -89.0091 1.41236 -0.117213 0.758885 -0.538799 0.346483
5123.93 -292.772 -88.7924 1.39836 0.44734 -0.550712 0.595548 -0.376732
5124.13 -293.011 -88.5678 1.38537 -0.0876933 -0.635331 0.719285 -0.26701
5124.33 -293.254 -88.3383 1.37338 -0.487563 0.842549 -0.053085 0.222656
5124.53 -293.505 -88.0929 1.36039 -0.424551 0.355442 -0.0412257 0.831696
5124.73 -293.758 -87.8482 1.3494 -0.343539 -0.0182433 -0.471757 0.811846
5124.93 -294.017 -87.5945 1.33541 -0.444342 -0.0595252 0.206452 0.869709
5125.13 -294.286 -87.3287 1.32241 0.390497 0.295736 0.563303 0.665389
5125.33 -294.562 -87.0542 1.30942 0.463758 0.352016 0.455646 0.673349
5125.53 -294.842 -86.7756 1.30343 -0.0676727 0.174016 -0.31879 0.929253
5125.73 -295.122 -86.4932 1.28544 0.324057 -0.290516 -0.0893018 0.895887
5125.93 -295.42 -86.2001 1.27245 0.283447 -0.408202 -0.0268087 0.867358
5126.13 -295.717 -85.8963 1.25046 0.342741 0.874064 -0.187363 -0.288854
5126.33 -296.013 -85.6104 1.23947 0.832529 0.358804 -0.38874 0.164426
5126.53 -296.316 -85.3067 1.22848 -0.626319 -0.119652 -0.106879 0.762879
5126.73 -296.611 -85.0108 1.21649 0.177555 -0.560251 -0.272606 0.76176
5126.93 -296.911 -84.7146 1.2005 0.00360109 0.144415 0.977652 -0.152738
5127.13 -297.214 -84.4183 1.18451 0.900996 0.0733565 0.106539 -0.414094
5127.33 -297.515 -84.1218 1.17152 0.392815 0.270005 -0.172089 0.862078
5127.53 -297.825 -83.8291 1.15953 -0.222704 -0.213471 0.941649 -0.13465
5127.73 -298.13 -83.5394 1.14454 0.544695 -0.0516216 0.837017 -0.00668317
5127.93 -298.431 -83.2556 1.13455 0.631871 -0.579336 0.487677 -0.165166
5128.13 -298.736 -82.9768 1.12156 -0.38275 0.788535 0.155594 0.455528
5128.33 -299.037 -82.6961 1.10657 0.157679 0.854061 0.362907 0.337663
5128.53 -299.339 -82.4264 1.09659 -0.203957 0.242661 -0.193977 0.92838
5128.73 -299.636 -82.1611 1.0836 0.27269 -0.028104 -0.512225 0.813926
5128.93 -299.93 -81.9022 1.07061 0.936104 -0.326295 0.0473623 0.122463
5129.13 -300.227 -81.6487 1.05162 0.204586 0.677637 -0.185439 0.68159
5129.33 -300.517 -81.4008 1.03763 0.208064 -0.0584069 0.81858 0.532188
5129.53 -300.805 -81.1578 1.02764 0.488033 0.861592 0.124733 -0.0626388
5129.73 -301.091 -80.9232 1.01565 -0.256246 0.737984 -0.0933131 0.61726
5129.93 -301.372 -80.6926 1.00066 -0.24377 0.815896 -0.470763 -0.23081
5130.13 -301.647 -80.4728 0.98967 0.0324717 0.957585 -0.0989938 0.268657
5130.33 -301.925 -80.2542 0.97368 0.221204 0.204138 0.944166 -0.133967
5130.53 -302.193 -80.0435 0.96169 -0.616795 0.358833 -0.296955 0.634523
5130.73 -302.458 -79.8376 0.9467 0.924122 0.118724 -0.319161 -0.173321
5130.93 -302.716 -79.6399 0.93871 -0.261306 -0.185129 0.428898 0.844685
5131.13 -302.965 -79.4511 0.92672 -0.0937542 0.980362 0.0857891 0.150802
5131.33 -303.215 -79.2667 0.918729 0.141312 -0.770825 -0.352767 0.511289
5131.53 -303.45 -79.0939 0.911738 0.729242 -0.613151 -0.0766311 -0.293903
5131.73 -303.68 -78.9205 0.901747 0.69514 0.400737 0.51827 -0.295952
5131.93 -303.9 -78.7609 0.892756 -0.348497 -0.164475 -0.668992 0.635568
5132.13 -304.112 -78.6063 0.884764 -0.42134 0.723945 0.333816 -0.432368
5132.33 -304.313 -78.4593 0.878772 -0.0602711 0.917202 0.0970243 0.381698
5132.53 -304.504 -78.326 0.869779 -0.255305 0.649237 0.553835 -0.454508
5132.73 -304.683 -78.1992 0.862786 0.272524 0.038228 0.475898 0.835338
5132.93 -304.86 -78.0744 0.854793 0.459625 -0.371743 0.794246 0.140446
5133.13 -305.022 -77.9553 0.8518 0.809013 -0.199061 0.40207 -0.379754
5133.33 -305.182 -77.8473 0.841806 0.852675 -0.300124 -0.381409 0.193389
5133.53 -305.339 -77.7322 0.852812 0.679849 -0.167558 -0.639688 -0.317063
5133.73 -305.499 -77.6262 0.844819 0.691944 -0.597663 0.379455 0.141514
5133.93 -305.661 -77.5131 0.834825 0.356167 0.766091 -0.534898 0.0116072
5134.13 -305.822 -77.4035 0.831832 0.740151 0.609429 -0.145406 -0.244193
5134.33 -305.988 -77.2895 0.822838 0.0716148 -0.0323369 -0.761883 0.642931
5134.53 -306.153 -77.1815 0.815845 0.974851 -0.222324 0.0081545 -0.0130587
5134.73 -306.322 -77.0663 0.807852 -0.451342 -0.483388 -0.239579 0.710794
5134.93 -306.491 -76.9529 0.803858 -0.0725432 0.872656 0.479331 -0.0587412
5135.13 -306.66 -76.841 0.795865 0.0971864 -0.518719 -0.268866 0.805727
5135.33 -306.816 -76.7389 0.786871 0.492943 0.311981 -0.330746 0.74181
5135.53 -306.97 -76.6357 0.776878 -0.58638 0.253267 0.0256499 0.768997
5135.73 -307.116 -76.5399 0.769884 0.709341 0.631436 -0.151898 -0.273955
5135.93 -307.251 -76.4554 0.764889 0.923993 0.147117 0.305577 0.176679
5136.13 -307.38 -76.3679 0.759894 0.983717 0.0204052 -0.176857 -0.0246112
5136.33 -307.505 -76.2847 0.756899 -0.484887 0.0774677 0.607031 0.624817
5136.53 -307.627 -76.2025 0.753904 0.477067 -0.187147 0.858709 -0.001643
5136.73 -307.744 -76.1243 0.750909 0.761456 0.194124 0.558838 0.264953
5136.93 -307.861 -76.0478 0.747914 0.866912 0.321001 0.378163 -0.0491294
5137.13 -307.976 -75.9791 0.743918 0.389807 0.536712 0.74088 0.105297
5137.33 -308.086 -75.9058 0.736923 0.239954 0.0447465 0.579622 0.777469
5137.53 -308.188 -75.8334 0.738927 0.0955861 0.871261 -0.118014 0.466734
5137.73 -308.29 -75.7725 0.731931 0.453788 -0.35425 0.173445 0.799062
5137.93 -308.386 -75.7122 0.723935 -0.286585 -0.540363 0.775981 -0.154048
5138.13 -308.471 -75.6605 0.721939 0.0281037 -0.646729 0.698722 -0.304532
5138.33 -308.553 -75.6068 0.717942 -0.314427 0.898518 0.0634422 0.299625
5138.53 -308.632 -75.5638 0.713945 -0.296662 0.473149 0.752909 0.34821
5138.73 -308.707 -75.5152 0.711948 -0.440839 0.427953 0.571933 0.543517
5138.93 -308.782 -75.471 0.706952 0.294125 0.0361357 0.92058 -0.254395
5139.13 -308.859 -75.4242 0.703955 0.435831 0.617243 -0.599029 -0.265002
5139.33 -308.932 -75.3824 0.701958 0.599105 0.22709 0.761019 0.101753
5139.53 -309.004 -75.3341 0.696961 0.169092 0.126644 0.646845 0.732776
5139.73 -309.073 -75.2915 0.693964 0.873303 0.0306268 0.48322 0.0538722
5139.93 -309.14 -75.2485 0.691966 0.805817 0.226702 -0.475728 -0.27009
5140.13 -309.203 -75.2134 0.686969 -0.176242 0.720019 0.432818 0.51301
5140.33 -309.261 -75.1793 0.683971 0.387547 0.700377 0.371718 0.470219
5140.53 -309.312 -75.1453 0.686974 0.908829 -0.256666 0.189123 0.269043
5140.73 -309.366 -75.1149 0.682976 0.296884 -0.0804922 0.857682 -0.412023
5140.93 -309.429 -75.0771 0.682978 0.662586 0.204256 -0.472057 0.544446
5141.13 -309.499 -75.0344 0.676981 -0.604775 0.731322 -0.292241 0.118361
5141.33 -309.581 -74.985 0.670985 0.170732 -0.598465 -0.384238 0.681947
5141.53 -309.673 -74.9283 0.671989 -0.444891 -0.398599 0.319507 0.735599
5141.73 -309.773 -74.8609 0.672993 -0.193983 -0.278375 -0.78841 0.513116
5141.93 -309.881 -74.7991 0.667992 0.707747 -0.453153 -0.533776 -0.0939689
5142.13 -309.983 -74.7413 0.666407 0.245471 0.529173 0.467952 0.663883
5142.33 -310.081 -74.6819 0.659915 -0.00808264 0.745167 0.621374 -0.241983
5142.53 -310.169 -74.6316 0.659061 -0.0668833 0.931341 0.254641 0.251571
5142.73 -309.74 -74.2254 0.399363 -0.124564 0.85411 0.479623 -0.157929
5142.93 -305.78 -73.1134 3.67202 0.236933 0.784878 0.527228 -0.223293
5143.13 -310.424 -74.3774 0.671084 0.318765 0.624751 0.684748 0.197977
5143.33 -310.491 -74.4389 0.649332 0.427331 0.791125 0.336546 0.279724
5143.53 -310.585 -74.3906 0.631144 -0.0441006 0.791576 -0.00858974 0.609417
5143.73 -310.68 -74.3368 0.62601 0.397481 0.558839 0.621926 -0.378043
5143.93 -310.785 -74.2759 0.623033 -0.610349 -0.584923 -0.150443 0.512548
5144.12 -310.896 -74.2086 0.619039 0.308394 0.448492 -0.61879 0.566434
5144.32 -311.014 -74.1412 0.615045 -0.649652 0.660563 0.375937 -0.0167481
5144.52 -311.139 -74.0673 0.61105 0.838928 0.232967 -0.237962 0.430465
5144.72 -311.271 -73.9893 0.606056 0.210518 0.542342 0.63747 0.505154
5144.92 -311.412 -73.9106 0.598062 0.54846 -0.319754 -0.488158 0.598875
5145.12 -311.56 -73.8292 0.589068 -0.651924 -0.202731 -0.317196 0.658242
5145.32 -311.715 -73.742 0.584075 0.334221 0.902067 -0.164524 0.217954
5145.53 -311.882 -73.6499 0.578082 0.83656 -0.293227 0.426135 -0.180537
5145.73 -312.056 -73.5573 0.568089 -0.209756 0.921212 -0.327604 -0.00676843
5145.93 -312.239 -73.46 0.561097 0.567012 -0.47133 0.658762 -0.149589
5146.13 -312.429 -73.3623 0.553105 0.927019 -0.262258 0.192278 -0.186778
5146.33 -312.628 -73.2606 0.546114 0.249859 0.804886 -0.533728 0.0697407
5146.53 -312.832 -73.157 0.543123 -0.427153 0.0538016 0.0601287 0.900572
5146.73 -313.043 -73.0536 0.531132 -0.748965 0.210105 -0.0778373 0.623578
5146.93 -313.265 -72.9501 0.523142 0.436594 0.732314 -0.157057 -0.498432
5147.12 -313.487 -72.8496 0.514152 -0.588302 -0.469922 -0.330303 0.569188
5147.33 -313.719 -72.7468 0.506162 0.21395 0.336244 0.775182 -0.490161
5147.52 -313.95 -72.6458 0.501172 -0.296751 0.876745 0.198855 -0.322046
5147.73 -314.177 -72.5543 0.488182 0.161972 0.668105 -0.0728074 0.722565
5147.93 -314.393 -72.4636 0.477192 0.593528 -0.0749786 -0.00353438 0.801305
5148.12 -314.607 -72.3785 0.473202 -0.0159364 0.306712 0.487141 0.817538
5148.33 -314.808 -72.2984 0.463211 -0.521547 -0.322572 0.436636 0.658244
5148.53 -315.009 -72.2225 0.45222 -0.509554 -0.0311415 -0.559877 0.652628
5148.73 -315.204 -72.1518 0.443229 -0.585847 -0.475648 0.306851 0.579987
5148.93 -315.39 -72.0824 0.433237 0.617661 -0.293126 0.156089 0.712887
5149.12 -315.577 -72.0163 0.423246 0.732392 0.50743 0.289956 0.349345
5149.32 -315.76 -71.9537 0.416254 0.755134 0.19896 0.242325 0.575731
5149.52 -315.943 -71.8931 0.413262 0.901548 0.29313 -0.158782 -0.275816
5149.73 -316.135 -71.828 0.408271 -0.112094 -0.612571 -0.007499 0.782391
5149.93 -316.333 -71.7625 0.40028 -0.0633475 0.482941 -0.503597 0.713544
5150.13 -316.542 -71.6955 0.39329 -0.811463 -0.223153 0.163434 0.514801
5150.33 -316.75 -71.6348 0.3893 0.624303 0.040744 0.766175 -0.146839
5150.53 -316.956 -71.5671 0.386309 0.119599 0.486541 -0.362482 0.785863
5150.73 -317.165 -71.507 0.378319 0.188429 -0.129241 -0.272036 0.934766
5150.93 -317.385 -71.4441 0.371329 0.642978 -0.278315 -0.519775 0.488829
5151.13 -317.606 -71.3842 0.36134 -0.515719 0.706803 0.460803 -0.148741
5151.33 -317.83 -71.3241 0.35335 -0.0114076 0.0144348 0.869786 -0.493085
5151.53 -318.051 -71.261 0.345361 -0.271828 0.295465 -0.0220528 0.9156
5151.73 -318.273 -71.2026 0.340371 0.166452 0.562073 0.691568 -0.42202
5151.93 -318.491 -71.1483 0.335381 0.0304482 -0.28914 0.803182 0.519971
5152.13 -318.704 -71.0967 0.329391 -0.157381 0.823065 0.361237 -0.409026
5152.32 -318.915 -71.0478 0.321402 -0.187259 0.523279 0.822205 0.12285
5152.52 -319.122 -71.0037 0.316411 -0.0664541 -0.413954 0.830032 0.367794
5152.73 -319.321 -70.9602 0.309421 0.662869 -0.497032 -0.394238 0.397669
5152.93 -319.495 -70.9239 0.301429 0.9804 -0.139749 0.132376 0.0419884
5153.13 -319.646 -70.8932 0.294437 0.86819 0.0719873 0.213639 0.442065
5153.33 -319.77 -70.8684 0.293443 -0.684539 -0.333197 0.300826 0.57436
5153.53 -319.868 -70.8469 0.293447 -0.477711 -0.0155753 0.865074 -0.152305
5153.73 -319.936 -70.8333 0.29245 0.158219 0.202663 -0.734771 0.627699
5153.93 -319.966 -70.8276 0.290452 0.114841 0.309212 -0.787988 0.519879
5154.13 -319.962 -70.829 0.291452 0.648444 -0.50843 -0.519635 -0.225829
5154.33 -319.962 -70.8284 0.290452 0.572883 -0.0270215 0.692325 -0.437905
5154.53 -319.964 -70.8333 0.284452 0.50747 0.0347631 0.857807 -0.0737086
5154.73 -319.963 -70.8329 0.287452 0.293131 0.499259 0.468902 0.667042
5154.93 -319.964 -70.8332 0.286452 0.437993 -0.113815 0.632837 0.628272
5155.13 -319.965 -70.834 0.282452 -0.110102 0.622531 0.726448 -0.269456
5155.33 -319.966 -70.833 0.283452 0.167541 0.883797 -0.388381 -0.199984
5155.53 -319.962 -70.8285 0.283452 -0.373556 0.187044 -0.549911 0.723235
5155.73 -319.963 -70.8283 0.283452 0.0729915 0.938017 0.28214 0.1876
5155.93 -319.962 -70.8278 0.280452 -0.426883 -0.354783 0.35692 0.751338
5156.13 -319.962 -70.8278 0.282452 0.927795 0.0378142 -0.152338 -0.338466
5156.33 -319.963 -70.8281 0.283452 0.638225 0.290428 -0.362422 0.613979
5156.53 -319.962 -70.8223 0.282452 0.952611 -0.274798 0.103909 -0.0788716
5156.73 -319.962 -70.8218 0.283452 -0.182458 -0.625995 -0.457844 0.604333
5156.93 -319.962 -70.8217 0.283452 0.323993 0.5884 0.651903 0.351903
5157.13 -319.963 -70.8219 0.283452 -0.728969 0.173812 0.394049 0.53209
5157.33 -319.962 -70.8217 0.284452 0.70429 -0.0298382 -0.104498 0.701545
5157.53 -319.964 -70.8229 0.279452 -0.237529 -0.577109 -0.501461 0.599217
5157.73 -319.965 -70.8225 0.281452 -0.784751 0.144904 -0.204064 0.567034
5157.93 -319.965 -70.8225 0.280452 0.666413 0.210271 -0.545521 0.462695
5158.13 -319.965 -70.8222 0.280452 0.359668 0.813057 -0.39448 0.232299
5158.33 -319.965 -70.823 0.279452 -0.257977 -0.501569 -0.514392 0.64597
